year,day,dayTran,time,lat,long,mag,deep,location
2017,12/29,43098,10:58:31,41.18,83.7,3,7,新疆阿克苏地区库车县
2017,12/30,43099,12:13:18,27.91,101.42,3.4,16,四川凉山州盐源县
2017,12/31,43100,3:06:26,40.44,77.68,3.1,14,新疆克孜勒苏州阿图什市
2017,12/31,43100,5:56:09,34.22,84.81,3.7,6,西藏阿里地区改则县
2017,12/31,43100,7:23:59,39.29,72.68,4.2,7,吉尔吉斯斯坦
2017,12/31,43100,13:47:47,29.77,95.16,3.1,6,西藏林芝市米林县
2018,1/1,43101,0:02:50,33.5,86.61,3.3,6,西藏那曲地区尼玛县
2018,1/1,43101,13:02:38,39.41,95.69,2.8,8,甘肃酒泉市肃北县
2018,1/1,43101,17:13:08,31.26,103.45,2.5,10,四川阿坝州汶川县
2018,1/1,43101,22:37:15,24.8,115.62,3,6,江西赣州市寻乌县
2018,1/3,43103,7:16:08,38.87,72.65,4.1,8,塔吉克斯坦
2018,1/4,43104,1:28:35,30.27,96.96,3.4,6,西藏昌都市八宿县
2018,1/4,43104,5:35:33,23.93,99.32,4.6,10,云南临沧市永德县
2018,1/4,43104,20:21:07,45.29,124.65,4.3,8,吉林松原市前郭尔罗斯县
2018,1/4,43104,23:00:36,24.94,96.43,4.3,10,缅甸
2018,1/5,43105,3:53:52,38.66,73.78,3.7,26,塔吉克斯坦
2018,1/5,43105,15:52:54,38.22,74.47,3.1,168,塔吉克斯坦
2018,1/5,43105,19:28:50,29.9,106.4,3.1,8,重庆北碚区
2018,1/5,43105,23:55:59,39.74,118.69,2,9,河北唐山市滦县
2018,1/6,43106,18:51:36,39.66,118.46,2.8,14,河北唐山市滦县
2018,1/6,43106,21:03:17,39.68,118.3,2,11,河北唐山市开平区
2018,1/7,43107,3:55:15,37.52,78.04,3.6,23,新疆和田地区皮山县
2018,1/7,43107,14:47:10,24.55,94.66,5.7,33,缅甸
2018,1/8,43108,4:14:19,21.35,103.27,3.4,10,越南
2018,1/9,43109,8:05:43,38,72.59,5.5,7,塔吉克斯坦
2018,1/10,43110,10:51:29,17.43,-83.51,7.6,10,洪都拉斯北部海域
2018,1/10,43110,17:33:08,39.62,73.56,3.2,8,吉尔吉斯斯坦
2018,1/10,43110,17:52:31,34.68,85.01,4,7,西藏阿里地区改则县
2018,1/11,43111,7:45:55,44.83,92.68,3,6,新疆哈密地区巴里坤县
2018,1/11,43111,9:58:20,46.57,129.68,3.2,7,黑龙江佳木斯市汤原县
2018,1/11,43111,22:13:31,23.93,99.6,3.1,5,云南临沧市永德县
2018,1/12,43112,2:26:24,18.38,96.1,6.2,10,缅甸
2018,1/13,43113,20:59:03,43.53,118.4,2.4,10,内蒙古赤峰市巴林右旗(有感)
2018,1/14,43114,17:18:40,-15.7,-74.72,7.2,20,秘鲁沿岸近海
2018,1/14,43114,18:23:48,39.16,106.06,2.4,0,内蒙古阿拉善盟阿拉善左旗（爆破）
2018,1/15,43115,10:58:45,38.33,73.95,3.9,8,塔吉克斯坦
2018,1/15,43115,17:05:57,46.59,129.68,3.8,8,黑龙江佳木斯市汤原县
2018,1/16,43116,13:52:12,21.11,99.89,3.4,5,缅甸
2018,1/17,43117,13:59:12,25.11,121.61,4.1,129,台湾新北市
2018,1/17,43117,11:48:15,38.21,74.21,3.9,164,塔吉克斯坦
2018,1/17,43117,9:25:18,35.01,87.01,4.5,6,西藏那曲地区双湖县
2018,1/17,43117,6:25:06,40.35,75.01,3.2,8,新疆克孜勒苏州乌恰县
2018,1/18,43118,20:41:57,43.6,82.76,4.2,6,新疆伊犁州尼勒克县
2018,1/18,43118,8:00:15,21.98,101.17,3,5,云南西双版纳州景洪市
2018,1/18,43118,6:56:58,-30.12,-177.76,5.9,20,克马德克群岛
2018,1/19,43119,22:41:15,36.42,76.85,3.3,5,新疆喀什地区叶城县
2018,1/19,43119,1:52:55,32.59,105.35,3.1,10,四川广元市青川县
2018,1/20,43120,22:54:00,43.57,87.4,2.3,26,新疆乌鲁木齐市沙依巴克区（有感）
2018,1/20,43120,21:50:50,43.57,87.42,4.8,24,新疆乌鲁木齐市乌鲁木齐县
2018,1/20,43120,8:36:52,32.05,104.42,3.2,11,四川绵阳市北川县
2018,1/20,43120,0:17:46,26.75,-110.9,6.3,10,加利福尼亚湾
2018,1/21,43121,9:06:40,-18.89,-69.41,6.3,110,智利北部
2018,1/22,43122,20:41:17,44.28,82.88,3,9,新疆博尔塔拉州精河县
2018,1/22,43122,18:53:34,38.36,74.97,3,131,新疆克孜勒苏州阿克陶县
2018,1/22,43122,8:25:35,37.61,77.85,3.6,26,新疆和田地区皮山县
2018,1/22,43122,8:19:48,37.62,77.88,3.7,26,新疆和田地区皮山县
2018,1/23,43123,17:31:41,55.96,-149.13,8,10,阿拉斯加湾
2018,1/24,43124,18:51:22,41.13,142.37,6.1,40,日本北海道附近海域
2018,1/25,43125,10:10:34,55.5,166.35,6.3,10,科曼多尔群岛
2018,1/25,43125,9:15:58,8.3,91.79,5.9,10,尼科巴群岛
2018,1/25,43125,4:54:54,41.22,83.71,3.6,9,新疆阿克苏地区库车县
2018,1/26,43126,13:30:33,38.96,103.44,2.9,7,甘肃武威市民勤县
2018,1/26,43126,7:04:28,32.94,83.51,3.2,10,西藏阿里地区改则县
2018,1/26,43126,4:42:56,33.2,83.32,3.7,7,西藏阿里地区改则县
2018,1/27,43127,10:15:41,41.26,83.88,3,13,新疆阿克苏地区库车县
2018,1/27,43127,6:47:57,-3.54,145.84,6,10,新几内亚北岸近海
2018,1/27,43127,6:35:54,24.87,98.94,3.1,9,云南保山市隆阳区
2018,1/27,43127,0:31:30,22.96,120.98,3.9,8,台湾台东县
2018,1/28,43128,6:03:45,43.57,87.41,2.5,29,新疆乌鲁木齐市乌鲁木齐县(有感)
2018,1/29,43129,1:27:42,33.47,91.45,3.6,7,青海海西州唐古拉地区
2018,1/29,43129,0:03:05,-53.05,9.61,6.5,10,布韦岛附近海域
2018,1/31,43131,15:07:00,36.51,70.91,6.2,180,阿富汗
2018,1/31,43131,7:05:24,40,113.81,2.9,5,山西大同市大同县
2018,1/31,43131,6:56:02,40.08,97.61,2.8,17,甘肃酒泉市玉门市
2018,2/1,43132,22:28:01,28.92,106.96,2.3,6,重庆綦江区（有感）
2018,2/2,43133,17:39:23,36.71,106.1,3.9,10,宁夏吴忠市同心县
2018,2/2,43133,13:41:23,40.28,103.85,3.5,15,内蒙古阿拉善盟阿拉善右旗
2018,2/2,43133,8:48:56,23.94,97.64,3.9,10,云南德宏州瑞丽市
2018,2/2,43133,8:48:22,23.95,97.69,4.3,10,云南德宏州瑞丽市
2018,2/2,43133,8:20:44,0.21,125.21,5.5,50,印尼马鲁古海
2018,2/3,43134,18:45:21,38.49,76.58,3.6,20,新疆喀什地区英吉沙县
2018,2/3,43134,9:20:37,35.51,105.42,3.6,0,甘肃平凉市静宁县(塌陷)
2018,2/4,43135,22:13:12,24.16,121.75,5.5,10,台湾花莲县附近海域
2018,2/4,43135,22:10:52,24.22,121.77,4.1,7,台湾花莲县附近海域
2018,2/4,43135,21:56:41,24.2,121.72,6.4,10,台湾花莲县附近海域
2018,2/4,43135,21:12:50,24.15,121.9,4.7,7,台湾花莲县附近海域
2018,2/4,43135,5:46:32,44.64,81.37,3.7,16,新疆博尔塔拉州博乐市
2018,2/5,43136,23:58:42,24.08,121.7,4.8,7,台湾花莲县附近海域
2018,2/5,43136,18:46:53,32.11,101.03,3.2,8,四川阿坝州壤塘县(有感)
2018,2/6,43137,16:36:50,24.15,121.72,4.6,10,台湾花莲县附近海域
2018,2/6,43137,15:03:23,27.95,101.32,3.5,16,四川凉山州木里县
2018,2/6,43137,13:09:14,24.16,121.75,4.8,7,台湾花莲县附近海域
2018,2/6,43137,23:50:42,24.13,121.71,6.5,11,台湾花莲县附近海域
2018,2/7,43138,3:36:37,23.98,121.71,4.1,9,台湾花莲县附近海域
2018,2/7,43138,4:56:23,24.07,121.68,4.6,6,台湾花莲县附近海域
2018,2/7,43138,7:11:43,24.04,121.68,4.5,6,台湾花莲县附近海域
2018,2/7,43138,7:43:53,24.03,121.62,4.6,7,台湾花莲县
2018,2/7,43138,10:15:59,37.57,112.45,3.4,10,山西太原市清徐县
2018,2/7,43138,10:18:04,24.07,121.71,4.8,8,台湾花莲县附近海域
2018,2/7,43138,11:36:18,24.05,121.74,4.8,11,台湾花莲县附近海域
2018,2/7,43138,19:13:05,23.98,121.79,5,13,台湾花莲县附近海域
2018,2/7,43138,21:06:40,24.07,121.78,4.8,11,台湾花莲县附近海域
2018,2/7,43138,22:19:20,23.92,121.78,4.6,10,台湾花莲县附近海域
2018,2/7,43138,23:21:30,24.07,121.79,6.1,12,台湾花莲县附近海域
2018,2/8,43139,8:54:17,23.94,121.62,4.9,8,台湾花莲县附近海域
2018,2/8,43139,11:06:04,23.95,121.62,4.2,6,台湾花莲县附近海域
2018,2/8,43139,17:34:37,37.97,106.2,3.5,10,宁夏吴忠市利通区
2018,2/8,43139,18:51:59,30.31,87.75,3.6,7,西藏日喀则市谢通门县
2018,2/8,43139,21:28:18,43.75,92.48,4.2,10,新疆哈密地区巴里坤县
2018,2/9,43140,4:56:32,30.23,87.78,3.6,21,西藏日喀则市谢通门县
2018,2/9,43140,4:58:48,32.71,93.27,4,9,青海玉树州杂多县
2018,2/9,43140,19:00:37,32.83,111.56,4.3,10,河南南阳市淅川县
2018,2/9,43140,19:43:54,-17.9,-178.65,5.9,550,斐济群岛地区
2018,2/9,43140,22:58:05,22.32,100.89,4.9,12,云南西双版纳州景洪市
2018,2/10,43141,2:43:09,24,121.83,4.5,10,台湾花莲县附近海域
2018,2/10,43141,6:17:46,32.35,89.93,3.6,10,西藏那曲地区双湖县
2018,2/10,43141,15:39:25,36.08,76.49,3.5,15,新疆喀什地区塔什库尔干县
2018,2/11,43142,21:12:23,30.32,87.69,3.9,11,西藏日喀则市谢通门县
2018,2/12,43143,3:27:04,39.41,73.25,3.7,15,吉尔吉斯斯坦
2018,2/12,43143,7:14:13,13.7,146.4,6,10,马里亚纳群岛
2018,2/12,43143,18:31:36,39.37,116.67,4.3,20,河北廊坊市永清县
2018,2/13,43144,15:21:38,39.72,74.31,3.7,8,新疆克孜勒苏州乌恰县
2018,2/13,43144,17:32:04,36.91,96.78,4,9,青海海西州都兰县
2018,2/14,43145,13:23:26,39.79,73.99,3.7,10,新疆克孜勒苏州乌恰县
2018,2/14,43145,17:06:19,41.16,114.38,3.2,12,河北张家口市张北县
2018,2/15,43146,1:14:33,43.96,81.63,3.9,18,新疆伊犁州伊宁县
2018,2/15,43146,6:30:53,39.35,73.66,3.9,5,新疆克孜勒苏州阿克陶县
2018,2/15,43146,7:21:45,38.42,73.8,4.5,132,塔吉克斯坦
2018,2/15,43146,7:58:58,34.93,86.85,4.2,44,西藏那曲地区尼玛县
2018,2/15,43146,11:27:41,27.24,99.98,4,12,云南迪庆州香格里拉市
2018,2/15,43146,18:17:24,35.89,82.3,4.5,9,新疆和田地区于田县
2018,2/17,43148,7:39:38,16.6,-97.75,7.1,10,墨西哥
2018,2/17,43148,18:14:12,38.3,87.55,4.4,15,新疆巴音郭楞州若羌县
2018,2/18,43149,11:44:11,32.29,105.02,4.4,19,四川广元市青川县
2018,2/19,43150,3:21:49,23.92,121.12,4.2,27,台湾南投县
2018,2/19,43150,22:47:00,24.61,121.63,4.9,59,台湾宜兰县
2018,2/20,43151,22:09:57,24.47,100.79,4,6,云南普洱市景东县
2018,2/22,43153,7:10:40,23.5,121.66,4.9,26,台湾花莲县附近海域
2018,2/22,43153,8:10:48,30.46,101.55,4.2,18,四川甘孜州道孚县
2018,2/23,43154,14:43:30,42.33,119.92,3.5,15,内蒙古赤峰市敖汉旗
2018,2/24,43155,9:10:17,41.08,108.93,3.7,10,内蒙古巴彦淖尔市乌拉特前旗
2018,2/24,43155,17:55:33,30.47,101.54,3.5,22,四川甘孜州道孚县
2018,2/26,43157,1:44:42,-6.19,142.77,7.5,20,巴布亚新几内亚
2018,2/26,43157,2:28:40,24.43,121.97,5,17,台湾宜兰县海域
2018,2/26,43157,5:30:14,40.11,75.1,3.2,9,新疆克孜勒苏州乌恰县
2018,2/26,43157,16:26:58,-6.32,143.37,5.8,20,巴布亚新几内亚
2018,2/26,43157,21:34:54,-2.74,126.81,5.9,20,印尼塞兰海
2018,2/26,43157,23:17:59,-6.45,143.26,6.3,15,巴布亚新几内亚
2018,2/26,43157,23:32:56,39.6,118.16,2.2,14,河北唐山市路南区
2018,2/27,43158,3:00:53,29.41,102.15,3.1,10,四川省雅安市石棉县
2018,2/27,43158,21:42:30,31.61,103.45,3.4,15,四川阿坝州理县
2018,2/27,43158,22:37:22,31.33,103.52,2.8,15,四川阿坝州汶川县
2018,2/28,43159,10:45:42,-6.01,142.49,6.2,10,巴布亚新几内亚
2018,2/28,43159,20:41:09,33.69,89.23,3.2,6,西藏那曲地区双湖县
2018,3/1,43160,0:35:18,38.54,76.26,3.1,8,新疆克孜勒苏州阿克陶县
2018,3/1,43160,0:46:03,37.76,73.46,4,9,塔吉克斯坦
2018,3/2,43161,1:20:01,27.1,103.14,2.9,6,云南昭通市巧家县
2018,3/2,43161,1:27:17,30.32,87.75,4.5,5,西藏日喀则市谢通门县
2018,3/2,43161,11:42:25,24.34,122.91,4.2,8,先岛群岛海域
2018,3/3,43162,2:07:10,41.32,83.93,3,14,新疆阿克苏地区库车县
2018,3/3,43162,6:08:03,31.96,89.72,3.2,9,西藏那曲地区班戈县
2018,3/3,43162,21:18:33,39.36,93.45,3.1,9,甘肃酒泉市阿克塞县
2018,3/4,43163,1:35:51,24.23,121.86,4.6,9,台湾花莲县海域
2018,3/4,43163,7:05:40,39.62,73.8,4.2,10,吉尔吉斯斯坦
2018,3/5,43164,6:49:58,45.26,124.62,4.2,10,吉林松原市前郭尔罗斯县
2018,3/5,43164,17:39:43,40.03,75.32,3,23,新疆克孜勒苏州乌恰县
2018,3/6,43165,22:13:07,-6.31,142.65,6.7,20,巴布亚新几内亚
2018,3/7,43166,12:40:10,45.79,152.32,5.8,30,千岛群岛以东海域
2018,3/8,43167,4:51:54,23.65,98.43,3.2,5,缅甸
2018,3/9,43168,1:39:49,-4.35,153.3,6.8,10,新爱尔兰地区
2018,3/9,43168,13:46:55,29.61,104.77,2.8,5,四川内江市资中县
2018,3/9,43168,19:06:10,-4.35,153.34,5.9,30,新爱尔兰地区
2018,3/10,43169,0:39:11,29.58,104.78,3,5,四川内江市威远县
2018,3/10,43169,6:08:37,23.63,98.43,3.6,5,缅甸
2018,3/10,43169,11:21:27,35.86,76.09,3.7,8,克什米尔地区
2018,3/11,43170,8:19:18,41.95,82.38,3.4,7,新疆阿克苏地区拜城县
2018,3/12,43171,14:33:15,38.35,75.02,3.4,137,新疆克孜勒苏州阿克陶县
2018,3/12,43171,20:14:27,30.92,87.43,3.4,8,西藏那曲市尼玛县
2018,3/13,43172,10:36:44,45.26,124.74,3,11,吉林松原市宁江区
2018,3/13,43172,16:02:00,34.26,104.86,2.9,8,甘肃陇南市礼县
2018,3/14,43173,11:15:04,25.09,98.85,3.7,12,云南保山市隆阳区
2018,3/14,43173,12:11:35,38.8,75.23,3,19,新疆克孜勒苏州阿克陶县
2018,3/14,43173,18:48:41,24.12,122.07,4.4,6,台湾花莲县海域
2018,3/15,43174,7:29:39,26.59,108.86,3.2,6,贵州黔东南州剑河县
2018,3/15,43174,14:01:02,29.6,104.78,3.3,6,四川内江市资中县
2018,3/17,43176,8:34:27,21.88,111.71,2.7,9,广东阳江市阳西县
2018,3/17,43176,10:16:49,29.58,104.76,2.9,17,四川内江市威远县
2018,3/17,43176,12:09:38,36.33,106.01,2.6,9,宁夏中卫市海原县
2018,3/17,43176,16:05:12,44.3,84.86,3.2,10,新疆克拉玛依市独山子区
2018,3/17,43176,23:02:02,39.76,75.34,2.9,10,新疆克孜勒苏州乌恰县（有感）
2018,3/18,43177,3:31:00,28.09,104.72,3.3,13,四川宜宾市筠连县
2018,3/18,43177,5:28:04,41.2,83.72,3.3,8,新疆阿克苏地区库车县
2018,3/18,43177,6:55:07,42.49,85.25,3,7,新疆巴音郭楞州和静县
2018,3/18,43177,12:29:25,33.24,103.79,3.1,5,四川阿坝州九寨沟县
2018,3/18,43177,15:15:05,36.49,111.78,3.6,21,山西临汾市霍州市
2018,3/19,43178,6:23:27,41.91,82.6,3.2,22,新疆阿克苏地区拜城县
2018,3/19,43178,23:20:37,42,82.72,3.8,8,新疆阿克苏地区拜城县
2018,3/20,43179,1:37:13,30.31,102.92,2.5,19,四川雅安市芦山县
2018,3/20,43179,4:44:04,21.88,111.71,3.7,16,广东阳江市阳西县
2018,3/20,43179,13:08:26,39.48,73.62,3.3,8,吉尔吉斯斯坦
2018,3/20,43179,17:22:56,23.33,120.52,5.1,14,台湾台南市
2018,3/20,43179,18:34:34,38.05,84.91,3.1,7,新疆巴音郭楞州且末县
2018,3/21,43180,5:23:16,32.44,83.81,3.9,6,西藏阿里地区改则县
2018,3/22,43181,22:27:51,23.65,120.59,4.4,11,台湾云林县
2018,3/24,43183,9:35:25,41.12,83.45,3,20,新疆阿克苏地区库车县
2018,3/24,43183,19:23:34,-5.61,151.45,6.3,50,新不列颠地区
2018,3/25,43184,3:58:35,-45.76,96.25,5.9,10,东南印度洋海岭
2018,3/25,43184,8:40:39,28.92,105.45,3.3,6,四川泸州市龙马潭区
2018,3/25,43184,16:58:10,-7.36,128.35,6,150,班达海
2018,3/26,43185,4:14:46,-6.62,129.82,6.5,170,班达海
2018,3/26,43185,8:05:33,30.48,101.55,2.8,11,四川甘孜州道孚县
2018,3/26,43185,12:43:53,24.41,98.8,2.9,13,云南保山市龙陵县
2018,3/26,43185,17:51:01,-5.42,151.31,6.6,40,新不列颠地区
2018,3/28,43187,18:17:36,42.29,104.72,4,15,蒙古
2018,3/28,43187,18:29:57,24.67,121.96,3.9,66,台湾宜兰县海域
2018,3/29,43188,8:17:50,24.08,120.97,4.9,6,台湾南投县
2018,3/29,43188,12:08:45,30.48,101.55,2.6,9,四川甘孜州道孚县
2018,3/30,43189,2:51:10,-9.42,159.56,5.8,30,所罗门群岛
2018,3/30,43189,5:25:32,-5.47,151.43,6.8,20,新不列颠岛地区
2018,3/30,43189,6:54:13,38.7,69.96,5.5,20,塔吉克斯坦
2018,3/30,43189,9:28:13,29.52,104.56,3,11,四川内江市威远县
2018,3/30,43189,11:15:13,39.48,76.88,3.1,22,新疆喀什地区伽师县
2018,3/30,43189,17:26:43,39.41,122.19,2.5,13,辽宁大连市普兰店区
2018,3/31,43190,3:18:40,42.15,81.03,4.2,7,新疆阿克苏地区拜城县
2018,3/31,43190,8:09:19,39.8,74.97,3,12,新疆克孜勒苏州乌恰县
2018,3/31,43190,17:26:33,32.84,90.48,3.8,7,西藏那曲市安多县
2018,4/1,43191,9:18:33,42.14,85.46,4.2,6,新疆巴音郭楞州库尔勒市
2018,4/1,43191,10:29:17,44.58,81.56,3.1,8,新疆博尔塔拉州博乐市
2018,4/1,43191,21:10:13,25.21,101.77,3.7,7,云南楚雄州禄丰县
2018,4/2,43192,10:38:26,36.19,106.26,2.3,11,宁夏固原市原州区
2018,4/2,43192,12:36:08,40.09,79.4,3.4,10,新疆喀什地区巴楚县
2018,4/2,43192,13:57:33,-24.7,-176.77,6.1,90,斐济群岛南部海域
2018,4/2,43192,21:40:33,-20.58,-63.08,6.8,550,玻利维亚
2018,4/3,43193,16:14:38,39.77,74.3,4.9,9,新疆克孜勒苏州乌恰县
2018,4/3,43193,17:26:53,48.15,85.17,3,9,哈萨克斯坦
2018,4/3,43193,22:39:29,40.32,76.7,3.3,7,新疆克孜勒苏州阿图什市
2018,4/4,43194,12:10:29,25.51,106.85,2.3,15,贵州黔南州罗甸县
2018,4/5,43195,11:53:41,6.78,126.88,5.8,60,菲律宾棉兰老岛
2018,4/5,43195,15:46:42,29.58,104.76,2.4,17,四川内江市威远县
2018,4/5,43195,17:07:56,-18.21,-177.93,5.9,500,斐济群岛地区
2018,4/5,43195,23:08:01,41.1,87.65,4.9,12,新疆巴音郭楞州尉犁县
2018,4/6,43196,23:55:07,31.2,117.77,3.6,6,安徽芜湖市无为县
2018,4/7,43197,13:48:40,-5.78,142.57,6.3,20,巴布亚新几内亚
2018,4/8,43198,12:59:52,38.95,109.42,2.5,0,内蒙古鄂尔多斯市乌审旗(塌陷)
2018,4/9,43199,1:53:29,39.45,74.04,3.1,12,新疆克孜勒苏州乌恰县
2018,4/9,43199,9:58:22,32.24,83.45,3.8,6,西藏阿里地区改则县
2018,4/10,43200,3:47:25,40.67,120.28,1.9,10,辽宁葫芦岛市兴城市
2018,4/10,43200,12:31:27,31.74,104.3,2.6,28,四川绵阳市安州区
2018,4/10,43200,12:51:26,21.93,101.37,3.1,5,云南西双版纳州勐腊县
2018,4/10,43200,16:47:03,42.33,119.89,3.1,10,内蒙古赤峰市敖汉旗
2018,4/10,43200,18:19:32,-30.96,-71.51,6,50,智利
2018,4/11,43201,6:26:50,28.57,106.71,2.1,10,重庆綦江区（有感）
2018,4/11,43201,19:53:36,35.62,117.76,3.1,10,山东临沂市平邑县
2018,4/12,43202,8:06:02,44.63,124.15,2.3,10,吉林松原市前郭尔罗斯县
2018,4/12,43202,18:41:49,40.47,77.2,4.6,6,新疆克孜勒苏州阿图什市
2018,4/13,43203,0:24:49,35.25,89.77,3.5,9,青海玉树州治多县
2018,4/13,43203,15:08:46,41.34,83.85,3,10,新疆阿克苏地区库车县
2018,4/13,43203,18:16:53,31.03,103.21,3.3,22,四川阿坝州汶川县
2018,4/15,43205,5:55:11,37.41,113.57,2.1,0,山西晋中市和顺县（塌陷）
2018,4/15,43205,12:37:03,26.35,99.99,2.8,13,云南大理州洱源县
2018,4/15,43205,17:44:38,39.16,114.48,1.4,0,河北保定市涞源县（爆破）
2018,4/15,43205,22:46:32,29.36,105.43,2.9,8,重庆荣昌区
2018,4/16,43206,2:08:06,39.45,116.73,2.3,18,河北廊坊市安次区
2018,4/16,43206,3:23:43,32.95,84.99,3.1,11,西藏阿里地区改则县
2018,4/16,43206,21:48:59,23.05,121.37,4.4,18,台湾台东县海域
2018,4/16,43206,23:47:31,39.77,74.31,3.8,8,新疆克孜勒苏州乌恰县
2018,4/20,43210,5:09:17,-42.77,42.19,5.9,10,爱德华王子群岛地区
2018,4/21,43211,0:02:11,39.3,93.39,3.4,12,甘肃酒泉市阿克塞县
2018,4/21,43211,5:14:27,31.72,104.14,3.2,14,四川阿坝州茂县
2018,4/21,43211,18:56:54,23.11,121.66,4,8,台湾台东县海域
2018,4/23,43213,1:46:37,45.26,124.74,3.4,14,吉林松原市宁江区
2018,4/23,43213,3:16:00,35.23,87.93,4.1,7,西藏那曲市双湖县
2018,4/23,43213,7:39:25,38.67,73.08,4.3,11,塔吉克斯坦
2018,4/24,43214,1:10:31,23.91,122.45,4.2,15,台湾花莲县海域
2018,4/25,43215,9:15:07,39.97,77.03,3.2,57,新疆克孜勒苏州阿图什市
2018,4/27,43217,13:25:27,21.77,99.12,3.1,5,缅甸
2018,4/27,43217,13:55:54,22.35,121,4.2,17,台湾台东县海域
2018,4/27,43217,20:14:06,43.98,84.45,3,34,新疆塔城地区乌苏市
2018,4/28,43218,2:49:31,38.07,73.3,4,172,塔吉克斯坦
2018,4/28,43218,13:13:34,39.64,118.61,2.3,10,河北唐山市滦县
2018,4/29,43219,15:02:37,22.33,121.05,4.3,8,台湾台东县海域
2018,4/29,43219,16:00:43,41.86,123.93,2.9,0,辽宁抚顺市新抚区（矿震）
2018,4/29,43219,16:01:42,27.07,103.24,2.8,5,云南昭通市巧家县
2018,4/30,43220,19:31:18,36.91,75.81,3,7,新疆喀什地区塔什库尔干县
2018,5/1,43221,2:24:52,-15.9,168.37,5.9,270,瓦努阿图
2018,5/1,43221,11:14:45,43.61,86.62,4.3,12,新疆昌吉州昌吉市
2018,5/1,43221,11:25:02,25.81,99.85,2.9,13,云南大理州漾濞县
2018,5/1,43221,11:44:48,43.66,86.66,3,12,新疆昌吉州呼图壁县
2018,5/1,43221,14:20:44,31.25,99.73,3.1,10,四川甘孜州白玉县
2018,5/2,43222,3:47:53,-17.99,-177.95,6,590,斐济群岛地区
2018,5/2,43222,4:28:44,28.5,102.71,3.2,21,四川凉山州越西县
2018,5/2,43222,7:10:51,32.6,105.37,3.3,13,四川广元市青川县
2018,5/2,43222,7:47:04,23.97,122.29,5.2,15,台湾花莲县海域
